credit_score,annual_income,dti_ratio,loan_amount,loan_term,employment_length,num_credit_lines,delinquent_history,num_delinquencies,num_credit_inquiries,revolving_util,interest_rate,loan_status
699,34963.7,31.6,25051.36,48,3,5,0,0,0,77.42,6.54,Default
700,40074.59,27.29,34160.51,36,3,7,0,0,2,22.2,6.52,Fully Paid
649,74907.31,12.1,16829.1,48,0,4,0,0,1,1.35,4.57,Fully Paid
578,103663.45,8.87,5073.54,36,1,4,0,0,2,60.72,6.0,Fully Paid
656,89006.61,8.17,2356.04,12,1,2,1,2,0,23.12,5.79,Fully Paid
595,58224.05,11.88,10478.31,48,3,5,0,0,4,31.09,6.19,Fully Paid
728,68226.17,22.67,6433.87,12,0,5,0,0,1,30.87,3.67,Fully Paid
638,64295.66,7.63,14160.11,36,3,6,0,0,1,85.14,6.53,Fully Paid
583,32150.6,31.21,12379.25,60,2,5,0,0,2,44.92,7.83,Fully Paid
624,70803.48,44.51,2470.74,48,2,6,0,0,1,53.64,6.75,Fully Paid
683,31979.31,32.97,25597.23,48,7,3,0,0,1,56.38,7.12,Fully Paid
604,86557.63,27.76,14188.72,24,5,3,0,0,2,26.35,4.26,Fully Paid
584,64931.06,15.57,12919.24,36,3,6,0,0,2,53.58,4.9,Fully Paid
669,16341.77,19.2,13338.9,36,15,3,0,0,1,50.68,3.91,Fully Paid
669,107739.37,14.3,25567.44,60,20,2,0,0,1,52.13,4.82,Fully Paid
609,43773.37,31.32,5731.19,48,7,6,0,0,0,58.67,5.67,Default
612,41652.54,26.45,4782.05,48,5,7,0,0,2,54.9,5.81,Default
668,106249.15,7.16,12395.81,36,20,7,0,0,5,45.5,3.7,Fully Paid
534,54287.15,2.12,10470.29,36,7,10,0,0,1,57.55,4.69,Default
537,85686.22,27.58,14955.46,48,2,4,0,0,2,31.03,5.92,Fully Paid
592,40456.66,15.74,7638.41,48,0,6,1,1,1,54.93,9.14,Default
632,96974.33,17.06,6996.61,24,0,7,0,0,2,61.25,4.72,Fully Paid
674,67394.6,17.74,10174.49,36,7,11,0,0,3,8.05,5.05,Fully Paid
768,76339.82,22.3,4324.75,36,15,11,0,0,1,24.63,2.68,Fully Paid
718,53792.31,10.89,8361.23,48,0,6,0,0,1,63.29,5.73,Fully Paid
637,159191.31,25.93,5688.38,12,15,5,0,0,0,44.88,2.0,Fully Paid
648,183921.8,26.02,4427.15,60,3,6,0,0,2,69.23,7.38,Fully Paid
569,15958.86,5.84,15909.98,48,15,5,0,0,1,62.0,5.37,Fully Paid
648,104382.1,12.4,4613.96,60,5,5,0,0,2,39.07,6.03,Fully Paid
626,31324.49,6.99,8797.81,48,2,8,1,1,2,37.75,8.04,Fully Paid
675,81292.26,23.89,10763.51,24,1,7,0,0,1,17.71,3.69,Fully Paid
583,20607.17,22.81,7382.73,12,3,5,0,0,0,42.74,4.26,Fully Paid
691,76262.98,24.49,64885.94,12,5,6,0,0,0,75.3,5.18,Fully Paid
772,36252.28,34.96,8724.38,60,7,5,0,0,4,44.64,6.65,Fully Paid
641,45465.42,8.74,18782.82,48,7,8,0,0,2,58.48,5.45,Fully Paid
682,46200.39,12.26,22900.93,60,15,7,1,3,0,56.84,6.62,Fully Paid
705,38532.97,15.86,8813.0,48,20,10,0,0,2,12.26,3.75,Fully Paid
617,39165.63,40.16,51773.49,24,2,6,1,2,1,47.37,9.31,Default
667,47154.82,30.22,5981.15,60,10,5,1,2,0,41.81,7.61,Default
651,54591.93,25.71,15923.54,36,10,6,0,0,1,14.79,4.87,Fully Paid
657,72684.19,16.57,9015.04,36,10,5,0,0,1,68.23,4.48,Fully Paid
588,182850.74,0.38,11986.71,36,1,2,0,0,0,29.93,4.37,Fully Paid
651,33923.88,26.37,46331.98,36,7,4,0,0,2,60.1,7.17,Default
689,64603.59,6.36,5885.94,36,3,8,0,0,3,37.61,5.32,Fully Paid
766,95186.31,11.79,19200.85,48,5,6,1,1,2,61.94,6.15,Fully Paid
726,39130.79,15.06,12387.27,48,1,2,0,0,2,47.66,5.2,Fully Paid
822,15454.23,19.74,22076.19,48,2,6,0,0,0,35.01,6.51,Fully Paid
588,19042.59,31.42,14413.22,36,7,5,0,0,3,10.63,5.24,Default
719,15799.07,6.92,4889.85,48,1,5,0,0,2,57.91,6.05,Fully Paid
664,150854.36,5.7,41388.91,48,2,7,0,0,0,49.03,5.29,Fully Paid
825,86551.35,13.95,22669.82,60,15,2,0,0,3,60.34,5.45,Fully Paid
585,94238.61,24.92,20684.09,48,0,7,0,0,1,29.46,5.11,Default
582,107887.56,25.87,14166.07,36,5,3,0,0,4,1.89,5.22,Default
602,42392.11,37.93,7051.08,60,1,3,0,0,0,34.82,6.69,Fully Paid
480,238428.99,4.49,12684.86,48,1,4,0,0,0,62.59,5.86,Default
607,73224.11,21.18,58785.12,24,15,5,0,0,2,38.21,4.23,Fully Paid
589,57316.08,11.31,17470.91,36,1,5,0,0,1,81.86,6.2,Fully Paid
662,116541.31,18.81,34657.73,48,3,3,0,0,0,22.2,5.0,Fully Paid
677,89355.67,20.37,5587.06,36,10,7,1,1,0,16.35,5.68,Fully Paid
800,133389.35,4.14,20827.51,36,15,3,1,2,2,44.51,4.55,Fully Paid
726,138178.27,16.41,8974.31,36,7,6,0,0,1,29.08,4.83,Fully Paid
603,48438.59,15.95,8540.69,48,3,3,0,0,1,24.98,5.12,Fully Paid
578,66984.39,11.87,13747.14,60,5,3,0,0,2,15.56,4.55,Fully Paid
689,34699.58,19.25,6947.55,60,7,6,1,1,0,27.83,7.24,Fully Paid
544,22539.64,20.05,9155.71,48,15,8,0,0,1,69.7,5.59,Fully Paid
796,98921.15,14.26,9993.39,36,7,5,0,0,0,23.21,2.7,Fully Paid
744,106321.36,18.22,20072.17,48,20,5,0,0,1,48.48,4.56,Fully Paid
612,18226.94,8.76,15697.57,60,15,5,0,0,0,39.6,5.4,Fully Paid
512,38936.02,14.21,9985.82,24,7,4,0,0,1,67.15,5.12,Default
758,61923.19,11.11,11203.99,24,2,9,0,0,3,21.95,4.36,Fully Paid
640,65567.32,30.71,23523.06,36,1,3,0,0,1,23.05,5.22,Fully Paid
749,204229.69,11.38,8512.46,12,5,6,0,0,2,31.0,3.01,Fully Paid
522,41103.03,10.64,23295.54,36,5,3,1,2,1,60.39,7.39,Default
602,54025.75,10.85,30820.42,36,3,2,0,0,0,79.88,6.42,Fully Paid
650,88425.39,7.71,5038.69,36,10,6,0,0,2,41.54,4.14,Fully Paid
653,48527.12,20.8,32365.96,48,7,4,0,0,5,53.36,7.4,Default
613,44223.62,6.47,16982.16,36,5,3,0,0,3,20.95,4.6,Fully Paid
699,42098.36,17.91,38338.16,36,3,1,0,0,1,76.06,5.9,Fully Paid
564,68857.07,17.62,19250.04,36,10,10,0,0,1,41.55,4.75,Default
638,53883.83,17.76,14970.46,36,7,6,0,0,0,9.0,3.16,Fully Paid
659,90173.24,40.07,21901.17,48,3,7,0,0,0,46.25,6.49,Fully Paid
691,74196.69,12.93,3297.8,60,2,3,0,0,0,13.2,5.09,Fully Paid
706,10412.54,3.48,2526.22,48,7,6,0,0,2,59.68,4.4,Fully Paid
560,20933.04,9.66,7784.91,60,1,6,0,0,1,36.89,6.76,Fully Paid
527,44335.56,15.32,6792.87,36,15,5,1,1,1,30.32,5.77,Default
752,107796.62,28.07,1586.74,60,5,6,0,0,3,10.67,5.78,Fully Paid
676,40497.4,23.33,13460.78,12,7,2,0,0,0,56.27,4.05,Fully Paid
590,74963.36,18.62,18878.74,36,0,4,0,0,1,15.11,5.45,Fully Paid
774,85741.95,13.67,3584.6,12,7,8,0,0,1,44.1,3.34,Fully Paid
659,82798.05,15.02,3159.84,36,3,9,0,0,1,61.9,4.8,Fully Paid
744,43111.52,19.21,19639.27,36,7,2,0,0,1,15.0,3.38,Fully Paid
655,30065.92,35.88,14128.01,48,5,5,0,0,3,18.25,7.08,Fully Paid
814,27246.09,8.79,11619.58,24,2,4,0,0,1,50.67,4.24,Fully Paid
790,355955.54,15.76,51289.33,36,7,3,0,0,0,72.52,4.65,Fully Paid
630,78688.77,7.78,60163.15,48,15,8,0,0,1,26.0,4.71,Fully Paid
727,180655.96,12.28,11131.91,36,1,6,0,0,2,51.73,4.65,Fully Paid
701,36320.36,14.33,11755.1,12,1,5,0,0,0,59.49,3.54,Fully Paid
759,126625.74,19.47,12191.56,36,2,4,0,0,1,34.48,4.21,Fully Paid
572,44977.32,8.98,4594.5,48,15,6,1,2,1,44.06,5.49,Default
704,58843.16,27.63,3451.35,48,1,3,1,1,2,54.49,8.88,Fully Paid
734,50421.94,28.77,52526.71,12,0,2,0,0,3,19.1,6.37,Fully Paid
509,35324.72,25.34,1303.29,48,2,6,0,0,0,3.55,4.45,Default
555,35648.37,8.41,22591.71,48,0,4,0,0,3,12.73,6.02,Default
486,58485.59,31.1,4418.34,48,1,3,1,2,0,45.64,8.01,Default
628,42097.86,25.19,10775.13,24,5,5,0,0,1,24.77,3.95,Fully Paid
707,64604.03,11.06,8099.66,48,2,5,0,0,1,61.73,6.66,Fully Paid
770,36217.67,3.61,33711.01,36,10,2,0,0,0,46.34,3.43,Fully Paid
655,91534.99,11.92,71903.7,48,2,3,1,1,1,23.22,7.73,Fully Paid
780,45434.27,9.12,45995.02,24,0,5,0,0,0,40.19,5.08,Fully Paid
539,159877.04,12.77,5385.06,60,7,4,1,3,1,2.94,7.1,Fully Paid
513,58082.81,15.45,17453.63,48,5,6,0,0,2,72.83,6.21,Default
645,56313.59,22.48,8357.2,24,0,2,0,0,4,33.47,5.18,Fully Paid
680,156705.11,34.27,10184.41,36,3,5,0,0,3,19.71,5.39,Fully Paid
647,44481.65,26.39,19004.69,60,7,3,1,3,0,27.72,7.42,Default
484,46903.92,7.86,11300.61,48,5,5,0,0,3,56.53,5.81,Default
642,39317.14,10.23,41640.84,48,2,9,0,0,0,71.49,6.84,Fully Paid
545,67687.73,8.83,24907.12,36,2,6,0,0,0,61.86,5.36,Fully Paid
703,38518.42,18.62,8285.36,48,15,5,0,0,1,63.39,4.79,Fully Paid
679,95415.76,17.82,17704.81,48,3,8,0,0,2,72.85,6.27,Fully Paid
574,58224.0,7.39,1823.27,24,20,4,1,2,1,23.99,4.87,Fully Paid
608,99045.47,6.3,7811.0,36,15,4,0,0,0,31.52,2.94,Fully Paid
565,92569.13,8.4,10446.04,60,10,5,0,0,0,18.33,4.3,Fully Paid
644,44024.89,8.47,7943.18,60,7,6,0,0,2,4.04,5.13,Fully Paid
726,38477.0,32.65,9642.32,48,3,7,0,0,3,47.93,6.91,Fully Paid
571,49167.29,45.69,36560.87,60,7,3,0,0,3,72.92,8.73,Default
690,60193.58,18.67,20769.44,48,5,3,0,0,1,11.99,4.3,Fully Paid
607,73160.67,18.68,80446.88,48,2,4,0,0,1,48.99,6.6,Default
586,78204.21,29.64,131905.59,24,0,6,0,0,3,25.04,6.65,Default
641,58738.1,11.07,12643.34,48,3,4,1,2,2,64.54,7.77,Fully Paid
567,39786.87,15.36,12719.33,36,10,5,0,0,1,55.14,4.83,Default
605,42109.37,6.16,6642.54,36,7,4,0,0,3,28.75,4.94,Fully Paid
554,81716.58,24.95,15174.29,48,0,5,0,0,4,51.43,7.4,Default
807,40533.74,32.25,41183.2,24,0,3,0,0,1,60.03,6.41,Fully Paid
652,83796.01,29.84,35840.61,60,15,7,0,0,2,20.84,4.18,Fully Paid
594,85457.66,18.03,6099.88,24,20,5,0,0,1,29.5,3.28,Fully Paid
667,150294.2,5.33,11902.36,48,3,5,0,0,4,22.22,5.18,Fully Paid
641,44868.34,33.62,4416.74,48,1,3,0,0,5,36.69,7.37,Default
632,49261.97,24.33,18376.83,60,5,10,0,0,1,49.07,6.37,Fully Paid
699,14948.73,8.65,17682.02,60,10,6,0,0,1,34.75,6.1,Fully Paid
710,34001.38,7.97,32098.93,36,5,7,0,0,1,71.8,5.66,Fully Paid
607,33736.06,12.9,32450.3,36,0,4,0,0,4,42.4,6.88,Default
603,81097.14,26.98,18381.53,36,1,6,1,1,0,66.72,7.82,Default
627,177092.48,9.79,8535.72,24,0,7,0,0,1,57.33,5.88,Default
465,84834.26,20.94,15057.24,36,0,5,0,0,3,19.84,5.52,Default
528,108496.71,23.36,7429.84,24,10,5,0,0,2,25.03,4.18,Default
759,39073.58,5.89,19024.64,24,10,5,0,0,2,19.02,3.43,Fully Paid
781,29179.31,2.97,19488.31,36,3,2,0,0,0,22.99,3.8,Fully Paid
630,51781.44,7.78,7844.64,36,0,7,0,0,1,38.06,5.24,Fully Paid
696,41181.63,11.78,9011.53,60,15,5,0,0,0,16.23,3.95,Fully Paid
674,35715.7,6.64,16557.58,48,0,5,0,0,3,22.87,5.28,Fully Paid
850,68251.62,3.16,5930.8,36,7,2,0,0,1,48.21,3.36,Fully Paid
739,29391.12,23.4,22381.11,48,1,6,0,0,0,46.43,5.17,Fully Paid
639,98310.73,19.8,22023.26,36,15,5,1,1,3,21.75,5.84,Fully Paid
573,47114.46,25.84,12501.71,36,1,6,0,0,3,53.8,6.87,Default
521,58270.83,31.45,6923.97,48,2,6,0,0,1,42.96,6.31,Default
666,63568.4,13.87,15875.41,24,3,4,1,3,2,40.47,6.63,Fully Paid
589,45250.6,9.87,26775.72,48,15,5,0,0,2,19.81,4.35,Fully Paid
536,127941.61,8.93,14047.5,48,15,4,0,0,1,56.81,4.4,Default
598,22846.0,18.38,14334.29,12,15,12,0,0,1,63.62,4.29,Fully Paid
563,129314.28,22.71,3754.7,36,1,9,0,0,0,37.43,5.77,Fully Paid
784,48618.9,24.88,13546.62,48,10,4,1,1,0,18.28,5.72,Fully Paid
720,104031.44,7.13,7090.82,60,7,6,0,0,0,55.6,5.27,Fully Paid
649,67558.19,1.3,5907.27,48,10,7,0,0,2,16.14,3.72,Fully Paid
768,99737.6,31.7,30218.81,48,3,8,0,0,1,46.41,5.76,Fully Paid
656,55767.85,16.37,1488.81,48,1,5,0,0,0,32.51,4.17,Default
581,69082.84,36.38,14390.97,36,5,4,1,1,0,66.38,8.16,Default
771,115698.49,1.55,15402.5,36,15,5,0,0,1,12.97,2.74,Fully Paid
693,63418.4,17.19,6341.28,36,0,7,0,0,2,21.42,5.4,Fully Paid
567,132992.36,24.56,7430.14,48,20,4,0,0,1,9.98,3.34,Fully Paid
634,73962.84,29.44,6985.9,24,3,2,0,0,3,9.81,5.58,Default
579,38575.32,16.47,8677.38,60,7,2,0,0,4,18.87,5.38,Fully Paid
539,48393.14,25.02,18981.65,24,1,1,1,1,1,54.71,7.73,Default
724,102013.92,9.7,12048.29,48,5,4,0,0,2,29.35,4.18,Fully Paid
802,28456.49,7.89,7719.68,36,10,4,0,0,2,35.51,4.19,Fully Paid
538,96348.59,27.2,9058.64,36,10,7,0,0,7,9.4,6.32,Default
695,48076.03,17.93,22983.08,60,10,4,0,0,3,1.42,5.77,Fully Paid
597,27616.49,5.84,7405.16,48,15,5,0,0,2,45.38,4.95,Fully Paid
611,67802.46,40.98,21608.44,36,5,9,0,0,3,54.59,6.42,Default
602,39335.62,2.03,16091.02,36,20,7,1,5,0,33.79,5.19,Fully Paid
580,42490.05,30.16,6028.33,36,1,3,0,0,7,43.44,7.73,Default
653,41132.68,29.18,1809.89,60,5,5,0,0,0,15.7,5.33,Fully Paid
583,64147.21,31.63,30972.22,36,3,4,1,1,0,44.42,8.21,Default
671,47383.06,11.54,5623.7,60,2,6,0,0,1,32.18,6.04,Fully Paid
645,75702.71,9.19,10437.31,60,7,7,0,0,2,41.35,6.02,Fully Paid
630,109913.86,17.17,17108.95,60,7,5,0,0,0,16.31,4.57,Fully Paid
577,82868.71,15.34,28036.68,48,20,4,0,0,0,56.77,4.15,Fully Paid
603,176872.57,8.64,7261.31,48,2,3,0,0,0,16.47,3.89,Fully Paid
710,205008.99,17.3,8073.51,36,5,9,0,0,0,62.12,4.57,Fully Paid
690,50304.32,6.04,6143.65,36,20,9,0,0,3,31.11,2.99,Fully Paid
571,29984.25,3.62,15515.46,36,2,6,0,0,2,14.2,5.29,Fully Paid
657,50338.26,15.59,10258.06,36,5,2,0,0,4,31.5,5.37,Fully Paid
710,64280.55,5.39,14878.91,36,5,6,0,0,1,52.88,4.61,Fully Paid
516,227626.8,11.82,49617.93,36,2,6,0,0,2,64.19,5.73,Default
693,47816.14,14.69,14831.75,36,2,3,0,0,1,70.44,5.92,Fully Paid
596,70739.42,14.68,45382.82,36,10,2,0,0,0,14.29,4.81,Fully Paid
695,39787.31,8.79,3572.41,36,1,7,0,0,1,87.79,5.89,Fully Paid
588,48629.98,6.19,7644.8,24,1,5,0,0,1,12.34,3.94,Fully Paid
505,28893.4,22.59,6664.54,36,2,4,0,0,2,26.67,5.89,Default
519,24893.46,26.24,16677.04,36,5,5,0,0,0,20.65,5.86,Default
653,135477.17,17.26,39059.02,24,5,2,0,0,1,71.88,5.17,Fully Paid
670,113518.17,5.86,24711.61,36,3,9,0,0,4,59.12,5.73,Fully Paid
577,47965.57,6.16,19218.13,24,10,4,0,0,1,32.12,4.24,Default
701,113326.64,11.94,7918.29,60,7,3,0,0,1,44.81,4.6,Fully Paid
517,27333.17,7.75,13956.8,24,7,5,0,0,1,50.08,4.79,Default
644,53959.12,18.12,15730.25,36,10,6,0,0,1,31.06,3.87,Fully Paid
553,66473.42,10.73,11660.12,48,10,6,1,1,1,55.62,7.83,Fully Paid
597,127980.42,14.32,44885.92,48,0,2,0,0,3,57.17,6.99,Fully Paid
653,67408.37,13.3,15279.22,36,7,5,0,0,1,46.54,4.3,Fully Paid
581,83021.14,9.68,8538.63,24,0,5,0,0,3,34.46,4.98,Fully Paid
619,45162.55,2.25,24575.53,60,3,3,0,0,1,45.95,5.98,Fully Paid
730,70148.86,12.37,9336.23,48,5,5,0,0,2,22.31,4.58,Fully Paid
603,127850.39,22.16,14304.29,12,7,6,0,0,3,27.76,4.85,Default
716,22699.41,3.05,5961.11,48,5,5,0,0,0,14.25,3.92,Fully Paid
559,118378.78,13.0,6448.86,12,1,5,0,0,1,17.67,4.12,Fully Paid
692,52786.85,14.85,5376.64,12,2,5,0,0,3,38.98,4.42,Fully Paid
765,25756.13,11.15,9917.19,48,3,6,0,0,2,40.09,5.69,Fully Paid
452,51007.16,13.36,10018.39,36,10,10,0,0,0,71.38,6.4,Default
586,129838.77,25.71,27470.33,36,3,3,0,0,0,18.66,5.21,Default
696,44828.48,4.72,15851.46,24,0,4,0,0,1,8.03,3.95,Fully Paid
633,71653.97,22.92,24547.81,48,7,8,1,4,0,6.04,6.89,Fully Paid
679,22744.72,16.21,40488.01,60,5,5,0,0,3,71.28,8.02,Fully Paid
601,20022.27,20.95,7166.02,36,2,1,0,0,3,14.55,4.08,Fully Paid
656,31380.96,24.48,3782.81,36,10,2,0,0,1,8.55,3.63,Fully Paid
637,109939.42,20.71,19158.52,48,3,7,0,0,2,20.43,5.58,Fully Paid
743,58075.62,15.85,19481.05,36,3,4,0,0,0,17.1,3.63,Fully Paid
670,115822.92,23.93,8721.96,36,5,6,1,1,1,33.96,6.34,Fully Paid
677,119954.55,13.1,18294.41,60,3,6,0,0,2,60.07,7.11,Fully Paid
617,37991.17,12.96,13372.35,60,7,6,1,4,1,47.85,6.98,Default
610,153307.44,22.5,33525.69,24,20,4,1,1,0,11.19,4.12,Fully Paid
615,43190.34,6.16,14979.65,36,5,3,1,1,1,60.48,7.58,Fully Paid
681,109121.51,13.55,17667.62,24,3,1,0,0,3,7.52,3.83,Fully Paid
616,106478.13,9.85,12896.54,36,0,2,0,0,1,37.18,4.97,Fully Paid
673,62256.65,14.35,10481.17,60,0,2,0,0,3,12.64,6.35,Fully Paid
816,62317.5,25.62,10244.01,24,1,4,0,0,2,43.49,5.74,Fully Paid
719,72567.79,16.88,3646.25,48,15,2,0,0,3,61.17,4.22,Fully Paid
623,64168.16,18.44,19793.18,48,3,7,0,0,1,35.32,5.45,Default
746,47378.21,1.03,6984.6,60,20,6,1,1,0,23.44,4.71,Fully Paid
617,45001.87,18.81,13630.22,36,15,6,1,1,0,60.5,6.81,Default
486,47606.07,13.43,4265.07,24,5,4,0,0,0,52.61,4.11,Default
569,124359.25,18.0,21831.47,60,15,8,1,2,2,50.78,7.78,Default
500,23086.33,23.49,19043.68,24,0,3,0,0,1,53.54,6.6,Default
621,44439.99,9.11,9072.85,24,7,5,0,0,0,46.43,3.25,Fully Paid
651,49238.72,40.95,7737.91,48,15,6,0,0,1,44.11,5.6,Fully Paid
784,52215.83,23.9,24066.09,48,5,6,0,0,1,14.59,4.36,Fully Paid
676,71543.79,11.47,8347.28,60,7,4,0,0,1,37.58,5.21,Fully Paid
632,26663.49,23.29,5260.89,24,20,7,0,0,0,58.49,2.88,Default
716,110767.61,8.22,13795.68,36,1,7,0,0,2,12.85,4.81,Fully Paid
473,101943.32,7.44,37536.04,12,0,7,0,0,2,72.64,6.01,Default
668,89733.58,22.03,9449.85,48,0,7,1,2,3,76.38,9.97,Default
711,52863.31,5.4,19059.25,12,1,10,0,0,0,38.56,3.61,Fully Paid
531,38445.19,18.75,10449.84,36,3,8,0,0,2,41.03,6.26,Default
741,49260.56,20.02,4289.53,60,10,1,0,0,3,89.22,6.28,Fully Paid
677,62101.11,24.29,9127.7,48,5,7,0,0,1,76.4,5.53,Fully Paid
616,89295.95,12.48,12548.52,24,3,6,0,0,2,34.93,4.43,Fully Paid
700,57023.19,39.72,20966.69,12,0,6,0,0,2,59.25,6.0,Fully Paid
831,74330.12,8.84,10802.64,36,0,2,0,0,3,41.2,5.38,Fully Paid
664,46150.12,24.42,18615.98,60,1,5,0,0,1,63.84,7.3,Default
669,71096.65,5.57,17414.58,60,7,5,0,0,2,28.17,5.43,Fully Paid
613,51558.9,11.18,6190.55,48,2,4,0,0,1,20.03,5.01,Fully Paid
582,70317.14,2.48,27954.62,12,7,5,0,0,2,35.94,4.12,Fully Paid
716,20740.33,3.08,13616.06,24,5,3,0,0,2,27.76,3.11,Fully Paid
581,80198.7,18.11,15326.31,36,15,5,0,0,0,60.61,4.3,Fully Paid
655,82784.98,23.25,23259.2,60,7,5,0,0,0,73.94,6.04,Fully Paid
611,82238.39,12.13,13766.13,48,5,4,0,0,0,51.19,4.69,Fully Paid
688,33108.14,8.37,22074.47,48,0,4,0,0,3,27.86,6.19,Fully Paid
676,39101.71,8.1,21094.47,48,10,7,0,0,1,54.8,5.96,Fully Paid
733,35555.38,3.86,40439.2,36,20,10,1,3,2,47.7,5.87,Fully Paid
609,72983.48,21.39,48958.25,48,3,10,0,0,0,66.01,5.7,Fully Paid
628,88870.45,21.68,8051.76,48,20,1,0,0,2,49.3,4.7,Fully Paid
571,39421.33,31.79,29418.7,12,1,5,0,0,1,41.71,4.79,Fully Paid
614,131843.07,32.84,31851.4,48,20,4,0,0,3,69.39,5.5,Fully Paid
680,130800.96,27.96,2505.28,36,2,2,0,0,2,21.73,5.78,Fully Paid
710,65041.14,25.58,15479.13,36,3,4,0,0,0,69.96,5.24,Fully Paid
576,74796.89,13.94,38360.38,12,7,2,1,3,2,35.46,6.07,Fully Paid
719,21856.85,26.73,4350.98,60,3,8,0,0,1,23.72,6.71,Fully Paid
758,43589.7,4.06,6271.66,36,7,5,0,0,2,61.87,4.28,Fully Paid
683,28242.53,12.06,12536.43,36,0,8,0,0,2,54.94,5.79,Fully Paid
800,34683.11,32.99,10951.49,60,1,9,0,0,2,16.6,5.67,Fully Paid
588,81528.78,0.8,22225.8,12,10,5,0,0,1,23.42,2.64,Fully Paid
550,94243.25,14.09,8367.24,36,5,2,0,0,2,40.93,5.48,Fully Paid
507,96636.78,10.39,6792.83,36,7,6,0,0,0,51.72,4.53,Fully Paid
769,69217.91,32.5,9323.46,48,5,6,0,0,1,22.27,4.85,Fully Paid
702,81963.12,25.87,4494.47,60,5,4,0,0,2,38.9,5.26,Fully Paid
645,23075.34,30.9,5250.77,24,5,5,1,3,4,14.43,7.23,Default
672,27619.59,47.71,7442.37,36,2,8,0,0,1,6.72,5.12,Fully Paid
559,52810.73,17.06,8130.11,36,2,5,0,0,1,40.46,4.79,Default
845,85690.03,18.01,16260.11,48,5,4,1,2,0,27.92,6.15,Fully Paid
660,45781.79,17.2,6842.44,36,0,3,0,0,1,57.25,5.69,Fully Paid
658,26463.72,11.92,10521.43,48,0,4,1,2,2,51.0,9.52,Fully Paid
708,39535.03,18.74,22995.55,36,3,4,1,4,2,45.22,7.6,Default
688,34197.54,25.35,19181.54,36,7,3,0,0,3,43.06,5.64,Fully Paid
667,21275.4,19.53,7291.32,48,2,6,0,0,2,32.2,6.2,Fully Paid
586,227438.6,9.06,4130.12,36,3,6,1,2,1,12.48,6.27,Fully Paid
687,125457.57,4.93,9535.22,48,7,3,0,0,0,52.78,4.65,Fully Paid
800,18299.05,20.17,10751.57,36,7,3,0,0,1,59.09,5.75,Fully Paid
757,18897.2,7.59,55916.12,36,20,5,0,0,1,33.82,5.32,Fully Paid
777,36916.23,24.61,7467.9,24,5,5,0,0,0,31.29,3.56,Fully Paid
609,24499.3,13.37,5830.51,24,20,4,1,2,1,56.74,5.15,Default
570,250088.78,17.02,18206.48,48,7,6,0,0,2,42.34,4.46,Fully Paid
639,36997.59,14.17,24709.92,36,2,5,0,0,0,21.76,4.9,Fully Paid
654,74378.65,28.9,4162.64,12,2,3,0,0,1,46.28,3.95,Fully Paid
737,44201.87,23.57,10013.78,12,7,8,0,0,0,24.48,3.04,Fully Paid
514,29723.38,20.06,11864.14,48,5,4,0,0,2,20.19,6.75,Default
772,112241.53,13.69,8200.83,36,1,3,0,0,1,16.01,4.43,Fully Paid
637,88689.64,24.38,61133.31,36,3,4,0,0,1,37.19,6.14,Fully Paid
615,57771.97,25.57,21204.76,36,7,5,0,0,1,13.61,3.96,Fully Paid
569,249986.16,4.94,18233.88,48,0,1,0,0,1,48.42,5.97,Default
517,68942.84,14.58,12948.7,36,7,7,0,0,2,64.82,5.78,Fully Paid
715,45529.64,35.47,53492.57,36,3,3,0,0,3,33.0,7.09,Fully Paid
655,188936.04,22.08,13306.57,60,15,9,1,2,0,69.12,7.47,Fully Paid
546,76292.16,13.45,11863.57,48,0,4,0,0,0,27.79,5.96,Default
546,159014.68,2.18,35630.92,60,20,3,0,0,3,43.78,5.35,Fully Paid
623,58486.24,22.01,22577.38,12,7,5,0,0,1,54.82,4.5,Fully Paid
783,9811.74,25.66,32009.01,24,15,6,0,0,1,31.74,6.82,Fully Paid
629,23499.81,8.02,28769.65,48,10,9,0,0,1,15.24,4.86,Fully Paid
529,114648.51,9.78,44126.17,12,7,2,1,1,0,40.49,5.57,Default
630,42047.8,10.97,23588.3,36,1,3,0,0,1,58.87,6.38,Fully Paid
628,69702.75,19.6,13714.15,24,5,5,0,0,1,37.53,4.08,Default
434,118220.69,29.74,62122.49,60,20,10,0,0,0,72.88,5.9,Default
645,66682.03,17.42,31827.59,36,7,6,0,0,0,69.67,5.26,Fully Paid
631,35751.93,10.78,19438.17,36,5,6,0,0,1,42.62,5.54,Fully Paid
705,59477.18,21.21,1915.85,48,0,8,0,0,3,79.5,6.9,Fully Paid
797,63841.53,9.24,9695.06,36,1,5,0,0,2,29.49,4.76,Fully Paid
740,46868.76,13.95,68949.73,12,10,8,0,0,2,26.93,3.78,Fully Paid
628,26082.32,18.71,13697.36,36,20,2,0,0,2,53.19,3.83,Fully Paid
561,48373.65,8.11,7130.19,60,3,3,0,0,1,8.0,5.52,Fully Paid
850,56630.99,33.49,6280.05,36,7,7,0,0,1,76.31,4.72,Fully Paid
654,25187.2,27.16,17806.6,48,15,12,0,0,2,69.86,5.21,Fully Paid
651,34514.86,11.35,19403.77,36,1,4,0,0,0,46.98,5.94,Fully Paid
648,38944.37,17.81,6834.86,48,5,6,0,0,5,22.53,7.24,Fully Paid
